trimestre,modulo,variable,tipo_lectura,faltantes,porcentaje_faltante,valores_distintos
1,CARACTERISTICAS_GENERALES,Directorio,string,0,0.0,10635
1,CARACTERISTICAS_GENERALES,Secuencia_p,string,0,0.0,5
1,CARACTERISTICAS_GENERALES,Secuencia_encuesta,string,0,0.0,14
1,CARACTERISTICAS_GENERALES,Orden,string,0,0.0,14
1,CARACTERISTICAS_GENERALES,Fex_c,string,0,0.0,8698
1,CARACTERISTICAS_GENERALES,llave_hogar,string,0,0.0,10746
1,CARACTERISTICAS_GENERALES,P6020,string,0,0.0,2
1,CARACTERISTICAS_GENERALES,P6030S1,string,1144,3.668430335097002,12
1,CARACTERISTICAS_GENERALES,P6030S3,string,1144,3.668430335097002,103
1,CARACTERISTICAS_GENERALES,P6040,string,0,0.0,102
1,CARACTERISTICAS_GENERALES,P6050,string,0,0.0,9
1,CARACTERISTICAS_GENERALES,P5502,string,3784,12.134038800705467,6
1,EDUCACION,Directorio,string,0,0.0,10635
1,EDUCACION,Secuencia_p,string,0,0.0,5
1,EDUCACION,Secuencia_encuesta,string,0,0.0,14
1,EDUCACION,Orden,string,0,0.0,14
1,EDUCACION,Fex_c,string,0,0.0,8698
1,EDUCACION,llave_hogar,string,0,0.0,10746
1,EDUCACION,P6160,string,0,0.0,2
1,EDUCACION,P6170,string,0,0.0,2
1,EDUCACION,P6175,string,22077,72.8830345647222,2
1,EDUCACION,P6210,string,0,0.0,7
1,EDUCACION,P6210S1,string,0,0.0,17
1,EDUCACION,P6220,string,12735,42.042190749727645,5
1,FUERZA_DE_TRABAJO,Directorio,string,0,0.0,10635
1,FUERZA_DE_TRABAJO,Secuencia_p,string,0,0.0,5
1,FUERZA_DE_TRABAJO,Secuencia_encuesta,string,0,0.0,13
1,FUERZA_DE_TRABAJO,Orden,string,0,0.0,13
1,FUERZA_DE_TRABAJO,Fex_c,string,0,0.0,8698
1,FUERZA_DE_TRABAJO,llave_hogar,string,0,0.0,10746
1,FUERZA_DE_TRABAJO,P6240,string,0,0.0,6
1,FUERZA_DE_TRABAJO,P6250,string,14308,52.21707236962154,2
1,FUERZA_DE_TRABAJO,P6260,string,15893,58.00153279077406,2
1,FUERZA_DE_TRABAJO,P6270,string,16056,58.5964015911828,2
1,FUERZA_DE_TRABAJO,P6280,string,16191,59.08908433998759,2
1,FUERZA_DE_TRABAJO,P6300,string,17565,64.10349987226743,2
1,FUERZA_DE_TRABAJO,P6310,string,26883,98.10955804532682,13
1,FUERZA_DE_TRABAJO,P7430,string,27245,99.43067771249224,2
1,FUERZA_DE_TRABAJO,P6330,string,27376,99.90876245392504,2
1,FUERZA_DE_TRABAJO,P6340,string,27252,99.45622422539323,2
1,FUERZA_DE_TRABAJO,P6351,string,25970,94.77756286266924,2
1,COMPLEMENTARIAS,Directorio,string,0,0.0,10635
1,COMPLEMENTARIAS,Secuencia_p,string,0,0.0,5
1,COMPLEMENTARIAS,Secuencia_encuesta,string,0,0.0,13
1,COMPLEMENTARIAS,Orden,string,0,0.0,13
1,COMPLEMENTARIAS,Fex_c,string,0,0.0,8698
1,COMPLEMENTARIAS,llave_hogar,string,0,0.0,10746
1,COMPLEMENTARIAS,P1992,string,0,0.0,2
1,COMPLEMENTARIAS,P1993S1,string,26102,95.25929710594504,30
1,COMPLEMENTARIAS,P1993S1A1,string,26102,95.25929710594504,260
1,COMPLEMENTARIAS,P1994,string,26102,95.25929710594504,9
1,COMPLEMENTARIAS,P1994S1,string,27333,99.75183387467611,6
1,COMPLEMENTARIAS,P1995,string,26102,95.25929710594504,89
1,COMPLEMENTARIAS,P1995S1,string,26102,95.25929710594504,85
1,COMPLEMENTARIAS,P1996S1,string,26102,95.25929710594504,2
1,COMPLEMENTARIAS,P1996S1A1,string,27360,99.85037042443706,14
1,COMPLEMENTARIAS,P1996S2,string,26102,95.25929710594504,2
1,COMPLEMENTARIAS,P1996S2A1,string,26534,96.83588190212036,35
1,COMPLEMENTARIAS,P1996S3,string,26102,95.25929710594504,2
1,COMPLEMENTARIAS,P1996S3A1,string,27109,98.93434546184446,14
1,COMPLEMENTARIAS,P1996S4,string,26102,95.25929710594504,2
1,COMPLEMENTARIAS,P1996S4A1,string,27373,99.89781394839603,8
1,COMPLEMENTARIAS,P1996S5,string,26102,95.25929710594504,2
1,COMPLEMENTARIAS,P1996S5A1,string,27367,99.87591693733805,3
1,COMPLEMENTARIAS,P1996S7,string,26102,95.25929710594504,2
1,COMPLEMENTARIAS,P1996S7A1,string,27389,99.95620597788401,5
1,COMPLEMENTARIAS,P1996S8,string,26102,95.25929710594504,2
1,COMPLEMENTARIAS,P1996S8A1,string,27386,99.94525747235502,6
1,COMPLEMENTARIAS,P1996S10,string,26102,95.25929710594504,2
1,COMPLEMENTARIAS,P1996S10A1,string,27388,99.95255647604102,5
1,COMPLEMENTARIAS,P1997,string,26102,95.25929710594504,5
1,COMPLEMENTARIAS,P1998,string,1299,4.740702894054961,8
1,TURISMO,Directorio,string,0,0.0,10635
1,TURISMO,Secuencia_p,string,0,0.0,5
1,TURISMO,Secuencia_encuesta,string,0,0.0,13
1,TURISMO,Orden,string,0,0.0,13
1,TURISMO,Fex_c,string,0,0.0,8698
1,TURISMO,llave_hogar,string,0,0.0,10746
1,TURISMO,P7570,string,0,0.0,2
1,TURISMO,P7571S1,string,25144,91.76307434035255,2
1,TURISMO,P7571S1A1,string,27292,99.60220429911317,3
1,TURISMO,P7571S1A2,string,27292,99.60220429911317,2
1,TURISMO,P7571S1A3,string,27337,99.7664318820481,27
1,TURISMO,P7573S3,string,27292,99.60220429911317,23
1,TURISMO,P7571S2,string,25144,91.76307434035255,2
1,TURISMO,P7571S2A1,string,25242,92.12072552096639,9
1,TURISMO,P7579,string,2159,7.8792744790336116,8
1,TURISMO,P7580,string,25242,92.12072552096639,9
1,TURISMO,P7580S3,string,27280,99.5584102769972,6
1,TURISMO,P7580S1,string,25242,92.12072552096639,5
1,TURISMO,P7573S1,string,25242,92.12072552096639,30
1,TURISMO,P7573S2,string,25242,92.12072552096639,392
1,TURISMO,P549,string,25242,92.12072552096639,112
1,TURISMO,P549S1,string,25242,92.12072552096639,90
1,TURISMO,P7574S1,string,25242,92.12072552096639,2
1,TURISMO,P7574S1A1,string,27336,99.76278238020511,14
1,TURISMO,P7574S5,string,25242,92.12072552096639,2
1,TURISMO,P7574S5A1,string,26007,94.91259443086018,42
1,TURISMO,P7574S2,string,25242,92.12072552096639,2
1,TURISMO,P7574S2A1,string,26856,98.01102149556586,19
1,TURISMO,P7574S8,string,25242,92.12072552096639,2
1,TURISMO,P7574S8A1,string,27312,99.67519433597315,13
1,TURISMO,P7574S4,string,25242,92.12072552096639,2
1,TURISMO,P7574S4A1,string,27381,99.92700996314004,6
1,TURISMO,P7574S10,string,25242,92.12072552096639,2
1,TURISMO,P7574S10A1,string,27366,99.87226743549506,8
1,TURISMO,P7574S3,string,25242,92.12072552096639,2
1,TURISMO,P7574S3A1,string,27384,99.93795846866902,4
1,TURISMO,P7574S7,string,25242,92.12072552096639,2
1,TURISMO,P7574S7A2,string,27372,99.89416444655305,11
1,TURISMO,P15001,string,26677,97.35776066566913,2
1,TURISMO,P7575,string,25242,92.12072552096639,5
1,TURISMO,P7576,string,25242,92.12072552096639,2
1,TURISMO,P7576S1,string,27311,99.67154483413015,5
1,TURISMO,P7576S2,string,27311,99.67154483413015,6
1,TURISMO,P7576S3,string,27311,99.67154483413015,36
1,TURISMO,P7576S5,string,27392,99.96715448341301,2
1,TURISMO,P7577S1,string,27311,99.67154483413015,2
1,TURISMO,P7577S2,string,27311,99.67154483413015,2
1,TURISMO,P7577S3,string,27311,99.67154483413015,2
1,TURISMO,P7577S4,string,27311,99.67154483413015,2
1,TURISMO,P7577S5,string,27311,99.67154483413015,2
1,TURISMO,P7577S7,string,27311,99.67154483413015,2
1,TURISMO,P7577S6,string,27311,99.67154483413015,1
1,TURISMO,P7578,string,25242,92.12072552096639,190
1,TURISMO,P7581S1,string,25242,92.12072552096639,3
1,TURISMO,P7581S1A1,string,26988,98.49275573884165,80
1,TURISMO,P7581S1A2,string,26988,98.49275573884165,9
1,TURISMO,P7581S1A3,string,27383,99.93430896682602,16
1,TURISMO,P7581S9,string,25242,92.12072552096639,3
1,TURISMO,P7581S9A1,string,27197,99.25550162402831,57
1,TURISMO,P7581S9A2,string,27197,99.25550162402831,7
1,TURISMO,P7581S9A3,string,27397,99.98540199262801,3
1,TURISMO,P7581S10,string,25242,92.12072552096639,3
1,TURISMO,P7581S10A1,string,26224,95.70453633079084,88
1,TURISMO,P7581S10A2,string,26224,95.70453633079084,10
1,TURISMO,P7581S10A3,string,27362,99.85766942812306,20
1,TURISMO,P7581S3,string,25242,92.12072552096639,3
1,TURISMO,P7581S3A1,string,27027,98.63508631071859,46
1,TURISMO,P7581S3A2,string,27027,98.63508631071859,8
1,TURISMO,P7581S3A3,string,27390,99.95985547972703,8
1,TURISMO,P7581S4,string,25242,92.12072552096639,3
1,TURISMO,P7581S4A1,string,26117,95.31403963359001,106
1,TURISMO,P7581S4A2,string,26117,95.31403963359001,11
1,TURISMO,P7581S4A3,string,27351,99.81752490785007,20
1,TURISMO,P7581S5,string,25242,92.12072552096639,3
1,TURISMO,P7581S5A1,string,27070,98.79201488996752,43
1,TURISMO,P7581S5A2,string,27070,98.79201488996752,8
1,TURISMO,P7581S5A3,string,27396,99.981752490785,4
1,TURISMO,P7581S6,string,25242,92.12072552096639,3
1,TURISMO,P7581S6A1,string,27102,98.90879894894347,49
1,TURISMO,P7581S6A2,string,27102,98.90879894894347,8
1,TURISMO,P7581S6A3,string,27391,99.96350498157001,7
1,TURISMO,P7581S7,string,25242,92.12072552096639,3
1,TURISMO,P7581S7A1,string,27088,98.8577059231415,42
1,TURISMO,P7581S7A2,string,27088,98.8577059231415,6
1,TURISMO,P7581S7A3,string,27390,99.95985547972703,7
1,TURISMO,P7581S8,string,25242,92.12072552096639,3
1,TURISMO,P7581S8A1,string,27183,99.20440859822635,48
1,TURISMO,P7581S8A2,string,27183,99.20440859822635,6
1,TURISMO,P7581S8A3,string,27398,99.989051494471,3
1,TURISMO,P7581S11,string,25242,92.12072552096639,3
1,TURISMO,P7581S11A2,string,27401,100.0,0
1,TURISMO,P7581S11A1,string,27391,99.96350498157001,9
1,EXCURSIONISMO,Directorio,string,0,0.0,10635
1,EXCURSIONISMO,Secuencia_p,string,0,0.0,5
1,EXCURSIONISMO,Secuencia_encuesta,string,0,0.0,13
1,EXCURSIONISMO,Orden,string,0,0.0,13
1,EXCURSIONISMO,Fex_c,string,0,0.0,8698
1,EXCURSIONISMO,llave_hogar,string,0,0.0,10746
1,EXCURSIONISMO,P7582,string,0,0.0,2
1,EXCURSIONISMO,P7583S1,string,25795,94.13890004014452,2
1,EXCURSIONISMO,P7583S1A1,string,27388,99.95255647604102,2
1,EXCURSIONISMO,P7583S2,string,25795,94.13890004014452,2
1,EXCURSIONISMO,P7583S2A1,string,25799,94.15349804751652,9
1,EXCURSIONISMO,P15000,string,1602,5.846501952483487,8
1,EXCURSIONISMO,P7584,string,25799,94.15349804751652,9
1,EXCURSIONISMO,P7584S1A1,string,27319,99.70074084887412,5
1,EXCURSIONISMO,P7585S1,string,25799,94.15349804751652,27
1,EXCURSIONISMO,P7585S2,string,25799,94.15349804751652,282
1,EXCURSIONISMO,P7586,string,25799,94.15349804751652,4
1,EXCURSIONISMO,P7587,string,25799,94.15349804751652,107
1,EXCURSIONISMO,P7587S1,string,25799,94.15349804751652,3
1,EXCURSIONISMO,P7587S1A1,string,26433,96.46728221597752,69
1,EXCURSIONISMO,P7587S1A2,string,26433,96.46728221597752,7
1,EXCURSIONISMO,P7587S1A3,string,27355,99.83212291522207,16
1,EXCURSIONISMO,P7587S2,string,25799,94.15349804751652,3
1,EXCURSIONISMO,P7587S2A1,string,27309,99.66424583044414,26
1,EXCURSIONISMO,P7587S2A2,string,27309,99.66424583044414,5
1,EXCURSIONISMO,P7587S2A3,string,27400,99.996350498157,1
1,EXCURSIONISMO,P7587S3,string,25799,94.15349804751652,3
1,EXCURSIONISMO,P7587S3A1,string,26447,96.5183752417795,88
1,EXCURSIONISMO,P7587S3A2,string,26447,96.5183752417795,8
1,EXCURSIONISMO,P7587S3A3,string,27359,99.84672092259407,18
1,EXCURSIONISMO,P7587S4,string,25799,94.15349804751652,3
1,EXCURSIONISMO,P7587S4A1,string,27342,99.7846793912631,18
1,EXCURSIONISMO,P7587S4A2,string,27342,99.7846793912631,5
1,EXCURSIONISMO,P7587S4A3,string,27401,100.0,0
1,EXCURSIONISMO,P7587S5,string,25799,94.15349804751652,3
1,EXCURSIONISMO,P7587S5A1,string,27250,99.44892522170724,35
1,EXCURSIONISMO,P7587S5A2,string,27250,99.44892522170724,5
1,EXCURSIONISMO,P7587S5A3,string,27400,99.996350498157,1
1,EXCURSIONISMO,P7587S6,string,25799,94.15349804751652,3
1,EXCURSIONISMO,P7587S6A1,string,27274,99.53651326593919,32
1,EXCURSIONISMO,P7587S6A2,string,27274,99.53651326593919,5
1,EXCURSIONISMO,P7587S6A3,string,27394,99.97445348709901,6
1,EXCURSIONISMO,P7587S7,string,25799,94.15349804751652,3
1,EXCURSIONISMO,P7587S7A1,string,27277,99.54746177146819,30
1,EXCURSIONISMO,P7587S7A2,string,27277,99.54746177146819,5
1,EXCURSIONISMO,P7587S7A3,string,27401,100.0,0
1,EXCURSIONISMO,P7587S8,string,25799,94.15349804751652,3
1,EXCURSIONISMO,P7587S8A1,string,27394,99.97445348709901,6
1,EXCURSIONISMO,P7587S8A3,string,27401,100.0,0
1,HOGAR,Directorio,string,0,0.0,10635
1,HOGAR,Secuencia_p,string,0,0.0,1
1,HOGAR,Secuencia_encuesta,string,0,0.0,5
1,HOGAR,Orden,string,0,0.0,5
1,HOGAR,Fex_c,string,0,0.0,8698
1,HOGAR,llave_hogar,string,0,0.0,10746
1,HOGAR,P36,string,0,0.0,2
1,HOGAR,P36S1,string,10585,98.50176809975805,3
1,HOGAR,P6007,string,0,0.0,2
1,HOGAR,P6007S1,string,10511,97.81313977293877,5
1,HOGAR,P543,string,0,0.0,2
1,HOGAR,P544S1,string,0,0.0,2
1,HOGAR,P544S2,string,0,0.0,2
1,HOGAR,P544S3,string,0,0.0,2
1,HOGAR,P544S4,string,0,0.0,2
1,HOGAR,P544S5,string,0,0.0,2
1,HOGAR,P544S6,string,0,0.0,2
1,HOGAR,P544S7,string,0,0.0,2
1,HOGAR,P544S8,string,0,0.0,2
1,HOGAR,P544S9,string,10662,99.21831379117812,4
1,HOGAR,P545,string,84,0.7816862088218872,7
1,HOGAR,P546,string,10662,99.21831379117812,31
1,HOGAR,P547,string,84,0.7816862088218872,250
1,VIVIENDA,Directorio,string,0,0.0,10635
1,VIVIENDA,Secuencia_p,string,0,0.0,1
1,VIVIENDA,Secuencia_encuesta,string,0,0.0,1
1,VIVIENDA,Orden,string,0,0.0,1
1,VIVIENDA,Fex_c,string,0,0.0,8698
1,VIVIENDA,area,string,0,0.0,24
1,VIVIENDA,P5747,string,0,0.0,5
1,VIVIENDA,P8520S1,string,0,0.0,2
1,VIVIENDA,P8520S1A1,string,8,0.07522331922896097,8
1,VIVIENDA,P8520S2,string,0,0.0,2
1,VIVIENDA,P8520S3,string,0,0.0,2
1,VIVIENDA,P8520S4,string,0,0.0,2
1,VIVIENDA,P8520S5,string,0,0.0,2
1,VIVIENDA_USO_RECREATIVO,Directorio,string,0,0.0,161
1,VIVIENDA_USO_RECREATIVO,Secuencia_p,string,0,0.0,1
1,VIVIENDA_USO_RECREATIVO,Secuencia_encuesta,string,0,0.0,3
1,VIVIENDA_USO_RECREATIVO,Orden,string,0,0.0,3
1,VIVIENDA_USO_RECREATIVO,Fex_c,string,0,0.0,160
1,VIVIENDA_USO_RECREATIVO,llave_hogar,string,0,0.0,161
1,VIVIENDA_USO_RECREATIVO,P37,string,0,0.0,2
1,VIVIENDA_USO_RECREATIVO,P38S1,string,38,22.22222222222222,2
1,VIVIENDA_USO_RECREATIVO,P38S1A1,string,50,29.239766081871345,45
1,VIVIENDA_USO_RECREATIVO,P38S2,string,38,22.22222222222222,2
1,VIVIENDA_USO_RECREATIVO,P38S2A1,string,107,62.57309941520468,35
1,VIVIENDA_USO_RECREATIVO,P38S3,string,38,22.22222222222222,2
1,VIVIENDA_USO_RECREATIVO,P38S3A1,string,142,83.04093567251462,20
2,CARACTERISTICAS_GENERALES,Directorio,string,0,0.0,10502
2,CARACTERISTICAS_GENERALES,Secuencia_p,string,0,0.0,5
2,CARACTERISTICAS_GENERALES,Secuencia_encuesta,string,0,0.0,18
2,CARACTERISTICAS_GENERALES,Orden,string,0,0.0,18
2,CARACTERISTICAS_GENERALES,Fex_c,string,0,0.0,8678
2,CARACTERISTICAS_GENERALES,llave_hogar,string,0,0.0,10605
2,CARACTERISTICAS_GENERALES,P6020,string,0,0.0,2
2,CARACTERISTICAS_GENERALES,P6030S1,string,1359,4.449610372601663,12
2,CARACTERISTICAS_GENERALES,P6030S3,string,1359,4.449610372601663,104
2,CARACTERISTICAS_GENERALES,P6040,string,0,0.0,103
2,CARACTERISTICAS_GENERALES,P6050,string,0,0.0,9
2,CARACTERISTICAS_GENERALES,P5502,string,3673,12.026062471350926,6
2,EDUCACION,Directorio,string,0,0.0,10502
2,EDUCACION,Secuencia_p,string,0,0.0,5
2,EDUCACION,Secuencia_encuesta,string,0,0.0,17
2,EDUCACION,Orden,string,0,0.0,17
2,EDUCACION,Fex_c,string,0,0.0,8678
2,EDUCACION,llave_hogar,string,0,0.0,10605
2,EDUCACION,P6160,string,0,0.0,2
2,EDUCACION,P6170,string,0,0.0,2
2,EDUCACION,P6175,string,21956,74.03560830860533,2
2,EDUCACION,P6210,string,0,0.0,7
2,EDUCACION,P6210S1,string,0,0.0,17
2,EDUCACION,P6220,string,12385,41.76220663609387,5
2,FUERZA_DE_TRABAJO,Directorio,string,0,0.0,10502
2,FUERZA_DE_TRABAJO,Secuencia_p,string,0,0.0,5
2,FUERZA_DE_TRABAJO,Secuencia_encuesta,string,0,0.0,16
2,FUERZA_DE_TRABAJO,Orden,string,0,0.0,16
2,FUERZA_DE_TRABAJO,Fex_c,string,0,0.0,8678
2,FUERZA_DE_TRABAJO,llave_hogar,string,0,0.0,10605
2,FUERZA_DE_TRABAJO,P6240,string,0,0.0,6
2,FUERZA_DE_TRABAJO,P6250,string,14250,53.0350962075254,2
2,FUERZA_DE_TRABAJO,P6260,string,15988,59.50351706427482,2
2,FUERZA_DE_TRABAJO,P6270,string,16109,59.953850161896604,2
2,FUERZA_DE_TRABAJO,P6280,string,16239,60.43767910975474,2
2,FUERZA_DE_TRABAJO,P6300,string,17435,64.8889054300495,2
2,FUERZA_DE_TRABAJO,P6310,string,26525,98.71971416874466,12
2,FUERZA_DE_TRABAJO,P7430,string,26742,99.52733633555398,2
2,FUERZA_DE_TRABAJO,P6330,string,26849,99.92556477725259,2
2,FUERZA_DE_TRABAJO,P6340,string,26748,99.5496669023782,2
2,FUERZA_DE_TRABAJO,P6351,string,25635,95.40734675648517,2
2,COMPLEMENTARIAS,Directorio,string,0,0.0,10502
2,COMPLEMENTARIAS,Secuencia_p,string,0,0.0,5
2,COMPLEMENTARIAS,Secuencia_encuesta,string,0,0.0,16
2,COMPLEMENTARIAS,Orden,string,0,0.0,16
2,COMPLEMENTARIAS,Fex_c,string,0,0.0,8678
2,COMPLEMENTARIAS,llave_hogar,string,0,0.0,10605
2,COMPLEMENTARIAS,P1992,string,0,0.0,2
2,COMPLEMENTARIAS,P1993S1,string,25936,96.5275968588336,31
2,COMPLEMENTARIAS,P1993S1A1,string,25936,96.5275968588336,230
2,COMPLEMENTARIAS,P1994,string,25936,96.5275968588336,8
2,COMPLEMENTARIAS,P1994S1,string,26799,99.73947672038409,6
2,COMPLEMENTARIAS,P1995,string,25936,96.5275968588336,88
2,COMPLEMENTARIAS,P1995S1,string,25936,96.5275968588336,89
2,COMPLEMENTARIAS,P1996S1,string,25936,96.5275968588336,2
2,COMPLEMENTARIAS,P1996S1A1,string,26833,99.86601659905467,7
2,COMPLEMENTARIAS,P1996S2,string,25936,96.5275968588336,2
2,COMPLEMENTARIAS,P1996S2A1,string,26270,97.77066507871524,24
2,COMPLEMENTARIAS,P1996S3,string,25936,96.5275968588336,2
2,COMPLEMENTARIAS,P1996S3A1,string,26632,99.11794261044327,13
2,COMPLEMENTARIAS,P1996S4,string,25936,96.5275968588336,2
2,COMPLEMENTARIAS,P1996S4A1,string,26849,99.92556477725259,6
2,COMPLEMENTARIAS,P1996S5,string,25936,96.5275968588336,2
2,COMPLEMENTARIAS,P1996S5A1,string,26851,99.93300829952733,4
2,COMPLEMENTARIAS,P1996S7,string,25936,96.5275968588336,2
2,COMPLEMENTARIAS,P1996S7A1,string,26848,99.92184301611523,6
2,COMPLEMENTARIAS,P1996S8,string,25936,96.5275968588336,2
2,COMPLEMENTARIAS,P1996S8A1,string,26866,99.98883471658789,3
2,COMPLEMENTARIAS,P1996S10,string,25936,96.5275968588336,2
2,COMPLEMENTARIAS,P1996S10A1,string,26859,99.96278238862631,4
2,COMPLEMENTARIAS,P1997,string,25936,96.5275968588336,4
2,COMPLEMENTARIAS,P1998,string,933,3.4724031411664,8
2,TURISMO,Directorio,string,0,0.0,10502
2,TURISMO,Secuencia_p,string,0,0.0,5
2,TURISMO,Secuencia_encuesta,string,0,0.0,16
2,TURISMO,Orden,string,0,0.0,16
2,TURISMO,Fex_c,string,0,0.0,8678
2,TURISMO,llave_hogar,string,0,0.0,10605
2,TURISMO,P7570,string,0,0.0,2
2,TURISMO,P7571S1,string,25361,94.38758420484574,2
2,TURISMO,P7571S1A1,string,26753,99.56827570806506,2
2,TURISMO,P7571S1A2,string,26753,99.56827570806506,2
2,TURISMO,P7571S1A3,string,26790,99.70598087014776,33
2,TURISMO,P7573S3,string,26753,99.56827570806506,19
2,TURISMO,P7571S2,string,25361,94.38758420484574,2
2,TURISMO,P7571S2A1,string,25471,94.79697792995646,5
2,TURISMO,P7579,string,1398,5.203022070043545,8
2,TURISMO,P7580,string,25471,94.79697792995646,8
2,TURISMO,P7580S3,string,26750,99.55711042465295,6
2,TURISMO,P7580S1,string,25471,94.79697792995646,5
2,TURISMO,P7573S1,string,25471,94.79697792995646,30
2,TURISMO,P7573S2,string,25471,94.79697792995646,318
2,TURISMO,P549,string,25471,94.79697792995646,96
2,TURISMO,P549S1,string,25471,94.79697792995646,91
2,TURISMO,P7574S1,string,25471,94.79697792995646,2
2,TURISMO,P7574S1A1,string,26819,99.8139119431315,11
2,TURISMO,P7574S5,string,25471,94.79697792995646,2
2,TURISMO,P7574S5A1,string,26014,96.81789422754848,32
2,TURISMO,P7574S2,string,25471,94.79697792995646,2
2,TURISMO,P7574S2A1,string,26453,98.451747366854,17
2,TURISMO,P7574S8,string,25471,94.79697792995646,2
2,TURISMO,P7574S8A1,string,26836,99.87718188246679,10
2,TURISMO,P7574S4,string,25471,94.79697792995646,2
2,TURISMO,P7574S4A1,string,26852,99.9367300606647,6
2,TURISMO,P7574S10,string,25471,94.79697792995646,2
2,TURISMO,P7574S10A1,string,26858,99.95906062748892,3
2,TURISMO,P7574S3,string,25471,94.79697792995646,2
2,TURISMO,P7574S3A1,string,26862,99.9739476720384,2
2,TURISMO,P7574S7,string,25471,94.79697792995646,2
2,TURISMO,P7574S7A2,string,26853,99.94045182180209,9
2,TURISMO,P15001,string,26370,98.14284119245227,2
2,TURISMO,P7575,string,25471,94.79697792995646,5
2,TURISMO,P7576,string,25471,94.79697792995646,2
2,TURISMO,P7576S1,string,26807,99.76925080948304,5
2,TURISMO,P7576S2,string,26807,99.76925080948304,5
2,TURISMO,P7576S3,string,26807,99.76925080948304,25
2,TURISMO,P7576S5,string,26863,99.97766943317578,3
2,TURISMO,P7577S1,string,26807,99.76925080948304,1
2,TURISMO,P7577S2,string,26807,99.76925080948304,2
2,TURISMO,P7577S3,string,26807,99.76925080948304,2
2,TURISMO,P7577S4,string,26807,99.76925080948304,2
2,TURISMO,P7577S5,string,26807,99.76925080948304,2
2,TURISMO,P7577S7,string,26807,99.76925080948304,2
2,TURISMO,P7577S6,string,26807,99.76925080948304,2
2,TURISMO,P7578,string,25471,94.79697792995646,154
2,TURISMO,P7581S1,string,25471,94.79697792995646,3
2,TURISMO,P7581S1A1,string,26597,98.98768097063531,57
2,TURISMO,P7581S1A2,string,26597,98.98768097063531,7
2,TURISMO,P7581S1A3,string,26858,99.95906062748892,9
2,TURISMO,P7581S9,string,25471,94.79697792995646,3
2,TURISMO,P7581S9A1,string,26705,99.38963117347129,45
2,TURISMO,P7581S9A2,string,26705,99.38963117347129,5
2,TURISMO,P7581S9A3,string,26862,99.9739476720384,5
2,TURISMO,P7581S10,string,25471,94.79697792995646,3
2,TURISMO,P7581S10A1,string,26050,96.9518776284938,84
2,TURISMO,P7581S10A2,string,26050,96.9518776284938,8
2,TURISMO,P7581S10A3,string,26856,99.95161710521418,8
2,TURISMO,P7581S3,string,25471,94.79697792995646,3
2,TURISMO,P7581S3A1,string,26610,99.03606386542111,44
2,TURISMO,P7581S3A2,string,26610,99.03606386542111,5
2,TURISMO,P7581S3A3,string,26866,99.98883471658789,2
2,TURISMO,P7581S4,string,25471,94.79697792995646,3
2,TURISMO,P7581S4A1,string,25989,96.72485019911421,94
2,TURISMO,P7581S4A2,string,25989,96.72485019911421,9
2,TURISMO,P7581S4A3,string,26851,99.93300829952733,10
2,TURISMO,P7581S5,string,25471,94.79697792995646,3
2,TURISMO,P7581S5A1,string,26691,99.3375265175481,29
2,TURISMO,P7581S5A2,string,26691,99.3375265175481,7
2,TURISMO,P7581S5A3,string,26868,99.99627823886263,1
2,TURISMO,P7581S6,string,25471,94.79697792995646,3
2,TURISMO,P7581S6A1,string,26706,99.39335293460866,37
2,TURISMO,P7581S6A2,string,26706,99.39335293460866,6
2,TURISMO,P7581S6A3,string,26866,99.98883471658789,2
2,TURISMO,P7581S7,string,25471,94.79697792995646,3
2,TURISMO,P7581S7A1,string,26632,99.11794261044327,37
2,TURISMO,P7581S7A2,string,26632,99.11794261044327,6
2,TURISMO,P7581S7A3,string,26866,99.98883471658789,2
2,TURISMO,P7581S8,string,25471,94.79697792995646,3
2,TURISMO,P7581S8A1,string,26702,99.37846589005918,47
2,TURISMO,P7581S8A2,string,26702,99.37846589005918,5
2,TURISMO,P7581S8A3,string,26869,100.0,0
2,TURISMO,P7581S11,string,25471,94.79697792995646,3
2,TURISMO,P7581S11A2,string,26869,100.0,0
2,TURISMO,P7581S11A1,string,26861,99.97022591090104,6
2,EXCURSIONISMO,Directorio,string,0,0.0,10502
2,EXCURSIONISMO,Secuencia_p,string,0,0.0,5
2,EXCURSIONISMO,Secuencia_encuesta,string,0,0.0,16
2,EXCURSIONISMO,Orden,string,0,0.0,16
2,EXCURSIONISMO,Fex_c,string,0,0.0,8678
2,EXCURSIONISMO,llave_hogar,string,0,0.0,10605
2,EXCURSIONISMO,P7582,string,0,0.0,2
2,EXCURSIONISMO,P7583S1,string,25485,94.84908258587964,2
2,EXCURSIONISMO,P7583S1A1,string,26861,99.97022591090104,1
2,EXCURSIONISMO,P7583S2,string,25485,94.84908258587964,2
2,EXCURSIONISMO,P7583S2A1,string,25486,94.852804347017,7
2,EXCURSIONISMO,P15000,string,1383,5.147195652982991,8
2,EXCURSIONISMO,P7584,string,25486,94.852804347017,9
2,EXCURSIONISMO,P7584S1A1,string,26796,99.72831143697198,5
2,EXCURSIONISMO,P7585S1,string,25486,94.852804347017,25
2,EXCURSIONISMO,P7585S2,string,25486,94.852804347017,254
2,EXCURSIONISMO,P7586,string,25486,94.852804347017,3
